"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"analizar";0,0428391150576712;0,714560692248186;0,0598442318032658;0,998207727840191;0,00560162913605924;0,994398370863934;2,88647691331497e-06;0,000803092094394104;0,00157284927502525;0,257216424369764;0,000104060162534952
"generativa";-0,471310532175356;0,334895092089399;-0,815166887808088;0,57922616051183;0,756346409704905;0,243653590295092;0,000318718792472662;0,000160920342245349;0,00143480665248314;0,243535429926461;8,50976732326443e-05
"algoritmo";0,847072964948601;-0,101342599536752;0,992919228445912;-0,118791438169485;0,990950115839184;0,00904988416081523;0,00105593391471178;1,51139916185908e-05;0,00147161801849436;0,382393328522549;0,000215186841017363
"propio";0,205624227536531;0,549249400087345;0,350608706055928;0,936522042045882;0,180102641684208;0,819897358315787;6,45919800638767e-05;0,000460860209493701;0,00152767168946601;0,217735691175079;7,24251292724646e-05
"través";0,0275767185254065;0,496730209115452;0,0554311357845602;0,998462512659155;0,00480731315543865;0,995192686844554;1,17766250667766e-06;0,000382099809918846;0,00154858723833603;0,1787338298917;4,9470830242959e-05
"considerar";-0,46336198226971;0,117352185160724;-0,969393795782463;0,245511035797718;0,960683862068696;0,0393161379313023;0,000328356974079284;2,10614278306728e-05;0,00152934493337561;0,212444519744271;6,90234262647555e-05
"learning";0,481046643234716;0,308490338574825;0,841778070915295;0,539823748390273;0,792144334267966;0,207855665732032;8,11180789598243e-05;3,3360028619574e-05;0,000350544599061478;0,242884840982314;2,06796936501252e-05
"aula";-0,892477189284781;1,34753841992114;-0,552178303647063;0,833726046721255;0,407402095923929;0,592597904076066;0,0011595053456838;0,00264338741545274;0,00145572220135315;0,628348926378191;0,000574751694375548
"decisión";-0,291575041885736;0,0775297934347704;-0,966419162139705;0,256970821396495;0,956835888483851;0,0431641115161477;0,000123190675971932;8,70992466462429e-06;0,00144902922571475;0,133951320899115;2,59998681767496e-05
"importante";-0,291716061949291;-0,0290464499861367;-0,995079370054403;-0,0990810137823193;0,993713981890383;0,00628601810961691;0,000128649497453038;1,27547964459667e-06;0,0015117758723248;0,131505835202357;2,61443264389529e-05
"pensamiento";-0,813431035985329;1,12827379216705;-0,584813093954213;0,811168074531845;0,448925344786411;0,551074655213583;0,000925565179215771;0,00178071546751035;0,00139883190842671;0,545568212434963;0,000416354867951249
"unesco";-0,798856798831925;-2,879361149356;-0,267343808711775;-0,963601207940028;0,107653980353315;0,892346019646679;0,000588901473625167;0,00765062738543761;0,00092279401614513;1,09413087070512;0,00110469735245932
"idea";0,76765725942622;0,321057948891787;0,922563775209273;0,385844632814314;0,89960069576461;0,100399304235389;0,000800663451877451;0,000140049684829183;0,00135867405459628;0,363712185802305;0,000179734308829098
"ir";1,05692433881015;0,0087616726643757;0,999965641525641;0,00828949746443858;0,9999561554116;4,38445883996841e-05;0,00149532997018348;1,02759808852188e-07;0,00133859512768106;0,474972867832238;0,000301986023630261
"necesario";-0,701449217277303;-0,0268641589528057;-0,999267434261026;-0,0382700251552753;0,999065032370113;0,000934967629886122;0,000707615934131214;1,0378907248738e-06;0,00143815314030234;0,315365904043613;0,000143032460305843
